,variables,clauses,fitness,duration
0,100,150,4135,7.048099643
1,100,150,3919,6.852061947
2,100,150,4229,7.055165501
3,100,150,4290,7.348876026
4,100,150,3615,6.972663979
5,100,150,3673,7.1229554770000005
6,100,150,2807,6.932201726000001
7,100,150,4221,6.772573075
8,100,150,3902,7.054647824
9,100,150,3850,6.899103692000001
10,100,150,3808,7.00863005
11,100,150,4480,7.097007218
12,100,150,4128,7.015518105
13,100,150,4236,6.723755605
14,100,150,4496,7.23639449
15,100,150,4105,6.976105842999999
16,100,150,4353,7.2644211389999995
17,100,150,4275,6.946291232
18,100,150,4235,7.175652148999999
19,100,150,4075,6.979784283
20,100,150,-1,6.6455786020000005
21,100,150,4612,6.679868847000001
22,100,150,3584,6.811710743
23,100,150,4285,7.177045815
24,100,150,3995,7.184735387999999
25,100,150,4078,7.266951464
26,100,150,4123,7.242007535
27,100,150,4069,7.0538809129999995
28,100,150,4443,6.975908466
29,100,150,4075,7.269390965
30,100,150,3565,7.450772669
31,100,150,4198,6.7647157710000005
32,100,150,4080,7.011812539
33,100,150,3738,6.704475885
34,100,150,4469,6.773578317999999
35,100,150,4462,6.942419407999999
36,100,150,4104,7.338810668
37,100,150,4169,7.094502047000001
38,100,150,3430,6.810554682999999
39,100,150,3423,7.088045002
40,100,150,4064,7.313644025
41,100,150,3815,6.780571083
42,100,150,3633,7.58743831
43,100,150,3661,7.057866549
44,100,150,4374,7.285121856
45,100,150,3784,6.84708145
46,100,150,4298,7.0906959579999995
47,100,150,3715,6.854028003
48,100,150,3812,7.487252595
49,100,150,4136,7.1700959079999995
50,100,150,4633,7.224904583
51,100,150,3383,6.949924273
52,100,150,4058,7.103186891
53,100,150,4227,7.320666011
54,100,150,3649,7.216706042999999
55,100,150,4174,6.985379589
56,100,150,4218,6.648434061000001
57,100,150,4002,8.055464273
58,100,150,4274,7.225613852
59,100,150,3912,7.097054603999999
60,100,150,3741,6.932972809
61,100,150,3864,7.048606976
62,100,150,3895,6.67030459
63,100,150,4807,7.2111025820000005
64,100,150,4187,7.139119305
65,100,150,4072,6.981312846
66,100,150,4065,7.223791896
67,100,150,3878,7.024795432
68,100,150,4411,7.2156500029999995
69,100,150,4164,6.997500007
70,100,150,4031,6.995937852999999
71,100,150,4955,7.000562767000001
72,100,150,4482,7.101977065
73,100,150,4246,7.164513971
74,100,150,4371,7.054193991
75,100,150,4095,6.6892064
76,100,150,3666,6.748226289
77,100,150,4070,6.880096832
78,100,150,3945,6.830201548
79,100,150,4312,7.420012806
80,100,150,4298,7.119369301
81,100,150,3765,6.946194285
82,100,150,4053,6.738140744
83,100,150,4075,6.685666554
84,100,150,4203,7.306637303
85,100,150,4594,7.003914572
86,100,150,3899,7.232367432999999
87,100,150,4279,7.133252709
88,100,150,4308,7.032115495
89,100,150,3951,6.855575512000001
90,100,150,3389,6.814657062999999
91,100,150,3315,7.155122167999999
92,100,150,3978,7.393326355
93,100,150,3970,7.162073041
94,100,150,3983,6.528212503
95,100,150,4480,7.075650495
96,100,150,3637,6.8610897379999995
97,100,150,4574,7.289516525
98,100,150,3924,7.126109714
99,100,150,4149,7.057101362999999
