,variables,clauses,fitness,duration
0,100,150,4135,8.796123708
1,100,150,3919,8.597031949
2,100,150,4242,8.813148096
3,100,150,4290,9.135478783
4,100,150,3644,8.695020775
5,100,150,3706,8.695464747
6,100,150,3658,8.70136554
7,100,150,4221,8.419659016
8,100,150,3909,8.548819157999999
9,100,150,3942,8.507339559
10,100,150,3948,8.752732048
11,100,150,4500,8.944724712000001
12,100,150,4293,8.815848307000001
13,100,150,4236,8.566651345
14,100,150,4496,9.216620888
15,100,150,4105,8.634741474
16,100,150,4365,9.149516653
17,100,150,4275,8.808721146
18,100,150,4235,8.886579174
19,100,150,4075,8.733074882
20,100,150,-1,8.257828161
21,100,150,4612,8.41711889
22,100,150,3584,8.32986408
23,100,150,4345,8.828688038
24,100,150,4088,8.590840576
25,100,150,4078,8.878430109
26,100,150,4123,9.029274536
27,100,150,4069,8.898651502
28,100,150,4443,8.747070199
29,100,150,4075,9.128413171
30,100,150,3565,9.076502545
31,100,150,4198,8.47499353
32,100,150,4080,8.774926622
33,100,150,3759,8.320760881
34,100,150,4469,8.492022211
35,100,150,4462,8.573140975
36,100,150,4117,9.175361342999999
37,100,150,4169,8.977002275
38,100,150,3430,8.439475009
39,100,150,3434,8.797673539
40,100,150,4147,9.039384187000001
41,100,150,3815,9.078805469
42,100,150,3633,9.627975217000001
43,100,150,3796,9.292255262000001
44,100,150,4374,9.331424208
45,100,150,4325,8.985565803
46,100,150,4298,8.832041623
47,100,150,3715,8.927163303
48,100,150,3822,8.883986695
49,100,150,4207,8.704350155
50,100,150,4633,8.874926218999999
51,100,150,3473,8.750981323
52,100,150,4120,8.608335433999999
53,100,150,4227,9.033719482
54,100,150,3669,9.23404574
55,100,150,4174,8.7764896
56,100,150,4364,8.261243019
57,100,150,4002,8.727805503999999
58,100,150,4274,8.725705385
59,100,150,4001,8.803631691
60,100,150,3741,8.621889884
61,100,150,3864,8.844137741
62,100,150,4087,8.43268968
63,100,150,4807,9.023010431
64,100,150,4187,8.964177646
65,100,150,4072,8.605819172999999
66,100,150,4065,8.901870666
67,100,150,3878,8.73718936
68,100,150,4411,9.000465324
69,100,150,4164,9.026091826
70,100,150,4031,8.665158861
71,100,150,4968,8.838272071
72,100,150,4482,8.842845249
73,100,150,4246,8.962633582
74,100,150,4371,8.700871503
75,100,150,4201,8.444362332999999
76,100,150,3666,8.456073895
77,100,150,4070,8.398789297999999
78,100,150,4310,8.605098887
79,100,150,4312,8.947722182
80,100,150,4298,8.783948351
81,100,150,3765,8.665015906
82,100,150,4053,8.366777907000001
83,100,150,4104,8.316262018
84,100,150,4280,8.967028621
85,100,150,4594,8.719261281
86,100,150,3963,9.051150691
87,100,150,4279,8.857843367000001
88,100,150,4308,8.792402561
89,100,150,3951,8.569864267
90,100,150,4057,8.573458647
91,100,150,3315,8.882006072000001
92,100,150,3978,9.100650686
93,100,150,3992,8.817023267
94,100,150,3983,8.060232772
95,100,150,4480,8.802262372000001
96,100,150,3721,8.513658621
97,100,150,4574,9.15480524
98,100,150,4025,9.032117096
99,100,150,4149,8.69529875
