,variables,clauses,fitness,duration
0,100,150,4135,6.424995576000001
1,100,150,3919,6.216574952
2,100,150,4229,6.370865595
3,100,150,4290,6.64846571
4,100,150,3574,6.313867826
5,100,150,3484,6.355450762
6,100,150,-1,6.35637786
7,100,150,4221,6.18503663
8,100,150,3902,6.543884457000001
9,100,150,3850,6.522303966
10,100,150,3788,6.353516862
11,100,150,4440,6.465450367000001
12,100,150,3962,6.319748144
13,100,150,4236,6.216959935
14,100,150,4463,6.686616925
15,100,150,4105,6.40864832
16,100,150,4328,6.640286424
17,100,150,4275,6.3301232039999995
18,100,150,4235,6.4707336380000005
19,100,150,4075,6.376304652999999
20,100,150,-1,5.945489879
21,100,150,4612,6.127725927999999
22,100,150,3584,6.169696776
23,100,150,4056,6.425099222
24,100,150,3856,6.290965224
25,100,150,4078,6.581055302
26,100,150,4123,6.541390058999999
27,100,150,4069,6.339870192999999
28,100,150,4443,6.408798237
29,100,150,4075,6.494215471
30,100,150,3565,6.591983762000001
31,100,150,4198,6.130513925
32,100,150,4080,6.3101962039999995
33,100,150,3666,6.023146519
34,100,150,4440,6.41844946
35,100,150,4462,6.550253712999999
36,100,150,4104,6.700851997999999
37,100,150,4124,6.679056114
38,100,150,3335,6.204500381
39,100,150,3395,6.390946392000001
40,100,150,4062,6.853323242999999
41,100,150,3815,6.399360764
42,100,150,3616,6.680811454
43,100,150,3661,6.292206041
44,100,150,4374,6.610998914
45,100,150,3552,6.209861319
46,100,150,4298,6.724256044
47,100,150,3630,6.373400325
48,100,150,3812,6.508851742
49,100,150,4045,6.327205052
50,100,150,4633,6.512795884
51,100,150,3336,6.17733325
52,100,150,4057,6.158549682
53,100,150,4220,6.596974624
54,100,150,3649,6.59051382
55,100,150,4174,6.441478061000001
56,100,150,4128,6.010993977999999
57,100,150,4002,6.316255891
58,100,150,4254,6.432101165
59,100,150,3897,6.392429835
60,100,150,3741,6.269501541
61,100,150,3864,6.403389752000001
62,100,150,3647,6.032253907
63,100,150,4781,6.635529303999999
64,100,150,4187,6.635705456
65,100,150,4072,7.45124106
66,100,150,4065,7.378804051
67,100,150,3878,7.301676518
68,100,150,4411,7.193829862
69,100,150,4164,6.908114611
70,100,150,4031,6.4118064210000005
71,100,150,4902,6.458460446
72,100,150,4469,6.55351393
73,100,150,4246,6.6645548770000005
74,100,150,4332,6.419726309
75,100,150,4087,6.157890742
76,100,150,3666,6.26398148
77,100,150,4070,6.140111926
78,100,150,3695,6.288879419
79,100,150,4312,6.626538984
80,100,150,4232,6.4676837670000005
81,100,150,3765,6.477006543
82,100,150,4053,6.1687241770000005
83,100,150,4075,6.185844443
84,100,150,4014,6.60490469
85,100,150,4594,6.409022293
86,100,150,3854,6.94370328
87,100,150,4279,6.565383767999999
88,100,150,4286,6.563834851
89,100,150,3951,6.317432042999999
90,100,150,3065,6.240486787
91,100,150,3315,6.524127445
92,100,150,3978,6.715637807999999
93,100,150,3960,6.583128532999999
94,100,150,3979,6.057972111000001
95,100,150,4480,6.45664282
96,100,150,3632,6.251209443
97,100,150,4574,6.743546047000001
98,100,150,3915,6.55020879
99,100,150,4149,6.445781884
