,variables,clauses,fitness,duration
0,100,150,-2,1.144566796
1,100,150,2404,1.161710457
2,100,150,-1,1.1779174609999998
3,100,150,-1,1.202649641
4,100,150,-2,1.151335691
5,100,150,-1,1.147739357
6,100,150,-2,1.207878979
7,100,150,-1,1.121507019
8,100,150,-1,1.119548338
9,100,150,-1,1.146277594
10,100,150,-1,1.193207157
11,100,150,-2,1.170598276
12,100,150,-1,1.1492376340000001
13,100,150,3052,1.113246258
14,100,150,-1,1.18638219
15,100,150,2414,1.143192787
16,100,150,-1,1.205822947
17,100,150,-1,1.150010076
18,100,150,2706,1.1783870220000001
19,100,150,3051,1.155417025
20,100,150,-2,1.137474443
21,100,150,-3,1.127747592
22,100,150,-1,1.115256368
23,100,150,-4,1.1564769670000001
24,100,150,1949,1.108251556
25,100,150,-1,1.1468275620000001
26,100,150,2402,1.198280462
27,100,150,-1,1.183662348
28,100,150,-1,1.169294054
29,100,150,2670,1.240094201
30,100,150,-1,1.205616405
31,100,150,2626,1.136115781
32,100,150,-1,1.137774495
33,100,150,-1,1.0917709759999998
34,100,150,-3,1.114547269
35,100,150,3132,1.182951523
36,100,150,-1,1.215602423
37,100,150,-2,1.188176469
38,100,150,-2,1.125956896
39,100,150,-2,1.211459458
40,100,150,-2,1.24390631
41,100,150,2332,1.184362194
42,100,150,-1,1.270453177
43,100,150,-1,1.238610425
44,100,150,-1,1.217085017
45,100,150,-2,1.141251504
46,100,150,-1,1.1805611790000001
47,100,150,-1,1.119988233
48,100,150,-1,1.148496298
49,100,150,-2,1.124920119
50,100,150,3426,1.1553727390000001
51,100,150,1951,1.12782491
52,100,150,-2,1.152845177
53,100,150,-1,1.187718302
54,100,150,-2,1.1989633640000001
55,100,150,-2,1.1557475879999999
56,100,150,-1,1.092299267
57,100,150,-2,1.136216307
58,100,150,-1,1.136536464
59,100,150,-2,1.148114822
60,100,150,-2,1.14262445
61,100,150,-1,1.183863245
62,100,150,-1,1.136545254
63,100,150,-2,1.270066405
64,100,150,-1,1.173184565
65,100,150,2987,1.143921769
66,100,150,2834,1.175425717
67,100,150,-3,1.1764143759999999
68,100,150,3322,1.198870543
69,100,150,2736,1.188052623
70,100,150,2730,1.1731662390000002
71,100,150,-2,1.167517115
72,100,150,-1,1.168282164
73,100,150,-1,1.178336979
74,100,150,-2,1.162571964
75,100,150,-1,1.113446269
76,100,150,2666,1.120415142
77,100,150,-3,1.101547499
78,100,150,-1,1.188596846
79,100,150,-1,1.194889258
80,100,150,-1,1.176221097
81,100,150,2475,1.158660066
82,100,150,3135,1.132909283
83,100,150,-1,1.080227405
84,100,150,-2,1.16651981
85,100,150,2759,1.142759727
86,100,150,-1,1.246834244
87,100,150,2817,1.185457854
88,100,150,-2,1.170999702
89,100,150,3074,1.150547204
90,100,150,-3,1.130264664
91,100,150,-1,1.16556452
92,100,150,-1,1.1780021790000001
93,100,150,-2,1.160273271
94,100,150,-1,1.051180603
95,100,150,2826,1.193027473
96,100,150,2310,1.127258275
97,100,150,3272,1.241650989
98,100,150,-1,1.184419515
99,100,150,2641,1.173542117
