,variables,clauses,fitness,duration
0,100,150,3107,2.301107264
1,100,150,3160,2.332386964
2,100,150,3010,2.309701642
3,100,150,3226,2.386965889
4,100,150,-1,2.237218479
5,100,150,-1,2.266628148
6,100,150,-1,2.341660543
7,100,150,3176,2.2455314840000002
8,100,150,2461,2.247192481
9,100,150,-1,2.2551284480000002
10,100,150,-1,2.351322976
11,100,150,2942,2.310499842
12,100,150,-1,2.2648722930000003
13,100,150,3657,2.2207881780000003
14,100,150,3050,2.396634833
15,100,150,3443,2.362447397
16,100,150,3293,2.386034469
17,100,150,3120,2.267616467
18,100,150,3464,2.380568094
19,100,150,3685,2.393737882
20,100,150,-2,2.222289704
21,100,150,3165,2.181780687
22,100,150,2574,2.2051786719999997
23,100,150,2257,2.36932304
24,100,150,2995,2.31327365
25,100,150,3179,2.48104998
26,100,150,3606,2.502820731
27,100,150,3248,2.461910374
28,100,150,-1,2.393996923
29,100,150,3561,2.471276665
30,100,150,3161,2.428367425
31,100,150,3643,2.321378105
32,100,150,2943,2.32707575
33,100,150,-1,2.146166982
34,100,150,-1,2.208040775
35,100,150,3561,2.29411479
36,100,150,2867,2.456292255
37,100,150,-1,2.316162381
38,100,150,2123,2.197127913
39,100,150,2301,2.275583044
40,100,150,3341,2.456916354
41,100,150,3128,2.278624351
42,100,150,3185,2.4734546369999997
43,100,150,2659,2.23485968
44,100,150,3451,2.4327370719999997
45,100,150,-1,2.273022263
46,100,150,3033,2.346019128
47,100,150,3243,2.2774425959999998
48,100,150,-1,2.333427228
49,100,150,2542,2.305448426
50,100,150,4257,2.3738977980000002
51,100,150,2865,2.26381501
52,100,150,-1,2.206444356
53,100,150,3445,2.420556183
54,100,150,-1,2.446690138
55,100,150,2575,2.458854319
56,100,150,3010,2.232605405
57,100,150,2738,2.381441599
58,100,150,3014,2.424472786
59,100,150,-1,2.726232892
60,100,150,-1,2.502833152
61,100,150,3215,3.411735387
62,100,150,-1,3.5249953410000003
63,100,150,3861,2.732918081
64,100,150,3496,3.1418231810000004
65,100,150,3596,3.501317447
66,100,150,3439,3.0509376880000003
67,100,150,3045,2.96944386
68,100,150,3906,2.80047989
69,100,150,3488,2.9532044600000003
70,100,150,3220,2.764487875
71,100,150,3368,2.89392411
72,100,150,3417,2.526329816
73,100,150,3389,2.51519031
74,100,150,-1,2.368227074
75,100,150,2862,3.070498035
76,100,150,3390,3.652988076
77,100,150,-1,3.1391303589999997
78,100,150,-1,2.465909682
79,100,150,2936,2.358816418
80,100,150,3572,2.561409345
81,100,150,3161,2.632564555
82,100,150,3628,2.363389219
83,100,150,3177,2.272333149
84,100,150,-2,2.463211243
85,100,150,3867,2.624484855
86,100,150,-1,2.617415587
87,100,150,3553,2.339925856
88,100,150,3542,2.31990207
89,100,150,3640,2.36476213
90,100,150,-2,2.514203381
91,100,150,2859,2.434767299
92,100,150,3081,2.69023056
93,100,150,-2,2.898473887
94,100,150,2868,2.6217823030000003
95,100,150,3726,2.362555888
96,100,150,2921,2.349510456
97,100,150,3928,2.484869287
98,100,150,2357,2.561458
99,100,150,3533,2.47143815
