,variables,clauses,fitness,duration
0,100,150,3881,7.032954863
1,100,150,-1,6.70159045
2,100,150,3701,7.079715049
3,100,150,4233,7.279522900000001
4,100,150,2664,6.8678005660000006
5,100,150,3525,7.093986372000001
6,100,150,3854,7.323105047
7,100,150,3623,6.899512201
8,100,150,3779,7.019474499
9,100,150,2265,6.7635179039999995
10,100,150,-1,6.799254885
11,100,150,3492,7.0701474520000005
12,100,150,3528,7.1834618489999995
13,100,150,3019,6.517859475
14,100,150,-1,7.11328204
15,100,150,3558,7.131760247000001
16,100,150,2556,7.051176829
17,100,150,4451,7.0073492260000005
18,100,150,3220,7.183925225
19,100,150,-1,7.421265883999999
20,100,150,3885,6.646218167000001
21,100,150,-1,6.651573392
22,100,150,3074,6.715265875
23,100,150,3171,6.842194471
24,100,150,3854,6.976770941
25,100,150,3427,7.142774869
26,100,150,-1,6.987033742
27,100,150,3322,7.013079629
28,100,150,3146,6.855774791
29,100,150,3559,7.166536317
30,100,150,2701,6.985879729
31,100,150,-1,6.554843238999999
32,100,150,3994,7.040710438
33,100,150,3864,6.637378399
34,100,150,3816,6.798157089
35,100,150,3444,6.881782332
36,100,150,3320,7.213104069
37,100,150,4267,7.142026673999999
38,100,150,2778,6.8030909610000005
39,100,150,3542,6.843258533999999
40,100,150,3163,7.190159764
41,100,150,-1,6.567103594
42,100,150,3099,7.330061843999999
43,100,150,3454,6.823014131
44,100,150,3681,7.142083935
45,100,150,2411,6.701053321
46,100,150,3822,6.802126982000001
47,100,150,-1,6.705838771
48,100,150,3462,7.082637862
49,100,150,3284,6.859532213
50,100,150,3652,7.0794179370000005
51,100,150,3081,6.771235000000001
52,100,150,3790,6.797563342
53,100,150,2772,6.895403626
54,100,150,3290,7.030879079
55,100,150,3427,7.018345451
56,100,150,3886,6.6137630320000005
57,100,150,3479,7.026308362999999
58,100,150,3704,6.925448215
59,100,150,3499,7.104881397000001
60,100,150,3527,6.983916504
61,100,150,3173,11.05477483
62,100,150,3036,13.80285847
63,100,150,4354,13.552113529000001
64,100,150,2323,8.072394151000001
65,100,150,2046,7.309555621999999
66,100,150,3676,9.278936714
67,100,150,3784,9.628692706
68,100,150,3964,7.572886102000001
69,100,150,3496,7.413982128
70,100,150,3115,6.811227398
71,100,150,4053,6.983122035
72,100,150,3839,7.124914114
73,100,150,3404,7.107003139
74,100,150,-1,7.070224431000001
75,100,150,3912,7.085111167000001
76,100,150,3540,7.630781297
77,100,150,3378,6.808192394
78,100,150,-1,7.404302298999999
79,100,150,-1,7.05763942
80,100,150,-1,7.117512295
81,100,150,3022,6.820191612
82,100,150,3116,6.757433646
83,100,150,3556,6.615510736
84,100,150,-1,6.7711468230000005
85,100,150,3992,6.863467395
86,100,150,3451,7.20647185
87,100,150,-1,6.707957965
88,100,150,4247,6.915541361
89,100,150,3271,7.074506112999999
90,100,150,-1,6.576485301
91,100,150,3226,7.060267173
92,100,150,-1,6.984333305
93,100,150,3899,6.948277442999999
94,100,150,3472,6.264096877
95,100,150,3442,6.8377669690000005
96,100,150,-1,6.433069757
97,100,150,3240,6.882024459
98,100,150,3611,7.039844631
99,100,150,3323,6.871949422
