,variables,clauses,fitness,duration
0,100,150,3465,3.797048155
1,100,150,3588,3.152552295
2,100,150,3440,3.5316683010000003
3,100,150,3517,3.6798712080000002
4,100,150,-1,3.1349996460000003
5,100,150,-1,3.234360178
6,100,150,-1,3.536487515
7,100,150,3651,3.717390654
8,100,150,2967,3.441845827
9,100,150,2603,3.27492158
10,100,150,2062,3.503912625
11,100,150,3627,3.124365659
12,100,150,-1,3.0295638019999998
13,100,150,3891,3.15205391
14,100,150,3220,3.0398127130000003
15,100,150,3827,2.9735414
16,100,150,3741,3.116810295
17,100,150,3641,2.886026976
18,100,150,3723,2.966589429
19,100,150,3960,3.208320735
20,100,150,-2,3.143650665
21,100,150,3628,3.13403539
22,100,150,2878,3.0441390719999997
23,100,150,2887,3.518350364
24,100,150,3362,3.73855693
25,100,150,3390,3.3343768939999996
26,100,150,3769,3.222024685
27,100,150,3603,3.3298583539999997
28,100,150,2842,3.503233332
29,100,150,3807,3.729836583
30,100,150,3300,3.360011932
31,100,150,3759,3.233577537
32,100,150,3375,3.5005236319999997
33,100,150,-1,3.036915371
34,100,150,3876,3.066899753
35,100,150,3918,3.083659346
36,100,150,3286,3.0112695339999997
37,100,150,2612,3.1471658139999996
38,100,150,2428,3.08011807
39,100,150,2807,3.352870757
40,100,150,3594,3.271232715
41,100,150,3357,3.03574281
42,100,150,3466,3.569435613
43,100,150,3018,3.1761865730000003
44,100,150,3947,3.095092899
45,100,150,-1,2.845376895
46,100,150,3396,3.1188091019999997
47,100,150,3412,3.109476685
48,100,150,2509,3.03867791
49,100,150,3090,3.3309188260000004
50,100,150,4316,3.5127034260000003
51,100,150,3161,2.930204317
52,100,150,-1,3.257538163
53,100,150,3632,3.672195543
54,100,150,2869,3.235189685
55,100,150,3234,3.5023096
56,100,150,3374,3.4773846969999997
57,100,150,3117,3.187935988
58,100,150,3585,3.171486349
59,100,150,-1,3.210506613
60,100,150,2368,2.885631815
61,100,150,3516,2.898447369
62,100,150,-1,3.041909033
63,100,150,4183,3.582398847
64,100,150,3842,3.214966276
65,100,150,3765,3.013102997
66,100,150,3598,3.314803871
67,100,150,3440,3.280670746
68,100,150,4131,3.339556528
69,100,150,3850,3.2476147089999996
70,100,150,3570,2.9762995780000003
71,100,150,3763,2.937323629
72,100,150,3667,3.171431052
73,100,150,3709,3.10135525
74,100,150,2984,3.552145297
75,100,150,3656,3.370373929
76,100,150,3582,4.86150038
77,100,150,3019,3.601148897
78,100,150,-1,2.9141159610000003
79,100,150,3472,2.996976082
80,100,150,3803,3.4855105639999997
81,100,150,3524,3.370186359
82,100,150,3783,3.55885203
83,100,150,3591,2.89682598
84,100,150,3001,3.215045995
85,100,150,4181,3.2536813810000003
86,100,150,2527,3.3977531360000004
87,100,150,3760,3.736816599
88,100,150,3949,3.02982446
89,100,150,3873,2.89623347
90,100,150,-2,3.0906070260000003
91,100,150,3134,3.56357714
92,100,150,3224,3.40992554
93,100,150,2965,2.9107156880000002
94,100,150,3437,2.802612395
95,100,150,3955,3.123156555
96,100,150,3196,2.840295967
97,100,150,4218,3.015714483
98,100,150,2833,2.999441301
99,100,150,3974,2.9351139880000003
