,variables,clauses,fitness,duration
0,100,150,3572,9.999220908
1,100,150,3377,9.892613534
2,100,150,2436,10.028805562999999
3,100,150,-1,10.141689187
4,100,150,3341,10.136307043
5,100,150,2962,10.080656126000001
6,100,150,3640,10.212916933999999
7,100,150,3869,9.858103100000001
8,100,150,3322,10.017523341
9,100,150,3225,9.846986727
10,100,150,3920,10.151276478
11,100,150,2996,9.975639677
12,100,150,2330,9.887966201000001
13,100,150,3756,9.826787431
14,100,150,4093,10.703132418
15,100,150,3261,9.953042406
16,100,150,4043,10.57074929
17,100,150,3578,10.116226409
18,100,150,3769,10.381869084
19,100,150,2804,9.926855114
20,100,150,3338,10.041927105
21,100,150,3891,9.9621545
22,100,150,3351,9.850662912999999
23,100,150,3401,10.279737176
24,100,150,3462,10.141966817
25,100,150,2496,9.971747013
26,100,150,2532,10.339745492
27,100,150,-1,9.901554002000001
28,100,150,3743,10.105780005
29,100,150,3660,10.620125572000001
30,100,150,3487,10.669309289
31,100,150,3606,9.891271307
32,100,150,3688,10.790151965
33,100,150,3814,9.64939176
34,100,150,3180,9.857192666
35,100,150,3471,10.141504356
36,100,150,-1,10.140635827
37,100,150,3563,10.053747892
38,100,150,3325,9.981506592
39,100,150,4011,10.284522804
40,100,150,3846,10.68642972
41,100,150,3141,9.788684905
42,100,150,3499,10.870095198
43,100,150,3503,10.155491662000001
44,100,150,3547,10.273137351
45,100,150,-1,9.715044683
46,100,150,4013,10.225544974
47,100,150,3506,9.967117304
48,100,150,-1,9.886746249
49,100,150,3052,10.011003405
50,100,150,4039,10.316054192000001
51,100,150,3248,9.844511727999999
52,100,150,3440,9.635028675
53,100,150,4498,10.544119839
54,100,150,-1,10.125722721
55,100,150,3811,10.368842186
56,100,150,4273,9.498677703
57,100,150,-1,9.862994782000001
58,100,150,3297,10.191577814
59,100,150,3453,10.373362978
60,100,150,-1,9.801229053
61,100,150,3049,10.344186615
62,100,150,3977,10.017153959
63,100,150,-1,10.14622008
64,100,150,3731,10.477054146
65,100,150,3803,10.399898016
66,100,150,3742,10.527694956
67,100,150,-1,9.913187941
68,100,150,3817,10.454393798
69,100,150,3992,10.390885163
70,100,150,3848,10.061092761
71,100,150,4158,10.109645092000001
72,100,150,3760,10.38690928
73,100,150,3782,10.458379339
74,100,150,3457,10.154349449
75,100,150,3723,9.871028041
76,100,150,3437,9.890198297000001
77,100,150,3571,10.094728444
78,100,150,3469,10.086627571000001
79,100,150,4181,10.464769596
80,100,150,2856,10.088013977000001
81,100,150,-1,9.761764601
82,100,150,3161,9.645562816
83,100,150,2940,9.510264246
84,100,150,3090,10.299769224
85,100,150,4300,10.089632519
86,100,150,-1,10.367437884
87,100,150,3904,10.422448197000001
88,100,150,3957,10.175281262
89,100,150,3034,9.942903824
90,100,150,-1,9.716860226
91,100,150,2722,10.379684136
92,100,150,3516,10.886310478
93,100,150,3398,10.20981587
94,100,150,-1,9.221561744
95,100,150,3941,10.296843519
96,100,150,2706,9.792390137
97,100,150,4149,10.564609823
98,100,150,3451,10.445281843
99,100,150,3954,10.173561418
