,variables,clauses,fitness,duration
0,100,150,3672,15.076236405
1,100,150,3714,14.867483527000001
2,100,150,-1,14.692611832999999
3,100,150,3629,15.715894336
4,100,150,2664,14.801824480999999
5,100,150,3195,15.01539272
6,100,150,3380,15.361561317
7,100,150,3343,14.119455983
8,100,150,3919,14.831759916
9,100,150,2944,14.649444705999999
10,100,150,3429,15.166959237
11,100,150,-1,14.765615774
12,100,150,-1,14.541004354000002
13,100,150,3449,14.490512405
14,100,150,3748,15.842711732
15,100,150,3660,14.828763152999999
16,100,150,3709,15.531181115999999
17,100,150,4264,14.91697086
18,100,150,3003,14.696046300000003
19,100,150,3169,14.521254038
20,100,150,3793,14.596145726
21,100,150,2839,14.022819641
22,100,150,3218,14.65475184
23,100,150,3099,14.659823321
24,100,150,2611,14.307816150999999
25,100,150,3187,15.177544235
26,100,150,3824,15.580159224
27,100,150,3271,14.763135146
28,100,150,3517,15.345997263
29,100,150,3620,15.091161596
30,100,150,-1,14.911724437
31,100,150,3162,14.058638851
32,100,150,3743,15.272681288
33,100,150,-1,13.904814426
34,100,150,3900,14.47645129
35,100,150,3830,14.923450277999999
36,100,150,3044,15.310968107
37,100,150,3266,15.477155332
38,100,150,3024,14.697797872
39,100,150,3772,15.337857683
40,100,150,3708,15.803560035
41,100,150,-1,14.276552911
42,100,150,3372,16.054971279
43,100,150,-1,14.321895666
44,100,150,3722,15.558322424000002
45,100,150,3903,15.13282441
46,100,150,3932,15.614018497
47,100,150,3333,14.939780286
48,100,150,-1,14.804116162
49,100,150,3493,15.065131777000001
50,100,150,3487,15.340691533
51,100,150,-1,14.220092187
52,100,150,2813,14.240541291
53,100,150,3337,15.377456045999999
54,100,150,-1,14.918772461
55,100,150,-1,14.714088362
56,100,150,3795,14.255323454000001
57,100,150,3834,15.165898158
58,100,150,-2,14.613619499
59,100,150,3582,15.400468573
60,100,150,3161,14.972883810999999
61,100,150,3382,15.225326935
62,100,150,-1,14.116691180999998
63,100,150,3951,15.759490937
64,100,150,-1,14.863738765
65,100,150,3538,15.060470141
66,100,150,3577,15.460416421
67,100,150,3739,15.2749455
68,100,150,-1,14.807255499000002
69,100,150,3330,15.086708573
70,100,150,3897,14.961776987
71,100,150,4206,14.896246605
72,100,150,3962,15.493708330999999
73,100,150,3812,15.276812584000002
74,100,150,-1,14.779915444
75,100,150,-1,14.185022129000002
76,100,150,3370,14.286194034000001
77,100,150,3368,15.539203787
78,100,150,3339,15.475879432000001
79,100,150,3477,15.376058888
80,100,150,3859,15.298473459
81,100,150,-1,14.734961258
82,100,150,3218,14.600807264
83,100,150,4186,14.72851619
84,100,150,3522,15.197111064000001
85,100,150,3904,15.17239636
86,100,150,3476,15.853124584000001
87,100,150,3511,15.221671619
88,100,150,-1,14.565478984
89,100,150,-1,14.433305562000001
90,100,150,-1,14.41396564
91,100,150,3438,15.663797829000002
92,100,150,3503,15.832312446
93,100,150,3802,15.362558265
94,100,150,3338,14.022942235999999
95,100,150,-1,14.642714114
96,100,150,3084,14.701304028
97,100,150,3339,15.489891405
98,100,150,3609,17.451960071
99,100,150,3322,15.295294896
