,variables,clauses,fitness,duration
0,100,150,4235,6.212057639
1,100,150,3728,5.958983056
2,100,150,3552,5.8276162529999995
3,100,150,3253,6.1133833
4,100,150,2892,5.943612617
5,100,150,3419,6.028770077999999
6,100,150,-1,5.533598146
7,100,150,3525,5.880556996
8,100,150,3922,6.029995976
9,100,150,3556,5.731864776
10,100,150,3661,6.064161798
11,100,150,4440,6.073703215
12,100,150,2214,5.598338785
13,100,150,3861,5.625358249
14,100,150,-1,5.730396544
15,100,150,3357,5.807101597999999
16,100,150,-1,5.668636642
17,100,150,4033,6.035712875
18,100,150,3864,6.017932922999999
19,100,150,4026,6.085672611000001
20,100,150,3568,5.752256455
21,100,150,3441,5.740710486
22,100,150,-1,5.467350219
23,100,150,3337,5.713999529
24,100,150,3671,5.789814089
25,100,150,3377,5.946440555
26,100,150,3941,6.266016137
27,100,150,3132,5.8790543170000005
28,100,150,-1,5.528346779
29,100,150,3671,6.13018647
30,100,150,3544,6.154688427000001
31,100,150,-1,5.429132165
32,100,150,3210,5.997822093
33,100,150,-1,5.249416891
34,100,150,3919,5.828583992
35,100,150,3423,5.847582168
36,100,150,3807,6.190213817
37,100,150,3808,5.985679957
38,100,150,2752,5.5340463
39,100,150,3764,6.1861216379999995
40,100,150,3524,6.288996943
41,100,150,3435,6.015521154
42,100,150,2250,6.022172099
43,100,150,2179,5.444297893
44,100,150,4118,6.246500798
45,100,150,3568,5.917677227
46,100,150,-1,5.577225706
47,100,150,3008,5.533853486
48,100,150,-1,5.725225042000001
49,100,150,2053,5.518952557
50,100,150,3943,5.956191682
51,100,150,3944,6.047392975
52,100,150,3571,5.889803918999999
53,100,150,3676,5.954914252999999
54,100,150,2894,6.241582158
55,100,150,4108,6.037090912000001
56,100,150,3800,5.675043615
57,100,150,3151,5.492139079
58,100,150,-1,5.717863704
59,100,150,3580,5.972069812000001
60,100,150,3313,6.042906175
61,100,150,2510,5.690280346000001
62,100,150,3507,5.567741097000001
63,100,150,3352,6.270869567
64,100,150,2681,5.759003438
65,100,150,3283,5.8864215920000005
66,100,150,3669,6.180307468
67,100,150,-1,5.588097762
68,100,150,2828,5.8650362220000005
69,100,150,3287,5.816789093
70,100,150,3325,5.730079937999999
71,100,150,4753,5.904462632
72,100,150,3937,5.9524908110000005
73,100,150,2768,5.723344569
74,100,150,4023,5.985633459
75,100,150,3995,5.6390585710000005
76,100,150,3144,5.867841526
77,100,150,3908,5.815870291
78,100,150,3840,5.904411572999999
79,100,150,4244,6.109613764
80,100,150,-1,5.674699689
81,100,150,2335,5.466101919
82,100,150,3611,5.636338756000001
83,100,150,3630,5.69645318
84,100,150,-1,5.628505252
85,100,150,-1,5.59791203
86,100,150,3123,6.0723652139999995
87,100,150,3820,6.0161654570000005
88,100,150,4145,6.112542661
89,100,150,-1,5.642532152
90,100,150,2427,5.55595509
91,100,150,3271,6.034983208
92,100,150,3764,6.345076506
93,100,150,3851,6.162088401
94,100,150,-2,5.138229922
95,100,150,-1,5.54232441
96,100,150,3048,5.785032482
97,100,150,-1,5.806187262999999
98,100,150,-1,5.621475759
99,100,150,-1,5.720541752999999
