,variables,clauses,fitness,duration
0,100,150,4417,3.200951416
1,100,150,3560,3.025064864
2,100,150,3516,3.1591541910000003
3,100,150,3411,2.783675237
4,100,150,-1,2.321220094
5,100,150,3099,3.0230065789999996
6,100,150,3797,3.262936266
7,100,150,3523,3.014333553
8,100,150,2964,2.870766839
9,100,150,-1,2.376043058
10,100,150,-1,2.418461458
11,100,150,4442,3.367383818
12,100,150,3586,3.403718136
13,100,150,3669,2.720051417
14,100,150,3577,2.9824334830000003
15,100,150,3655,3.236602819
16,100,150,3835,2.930610483
17,100,150,4418,3.227611093
18,100,150,3371,3.41099839
19,100,150,3187,2.658351875
20,100,150,4076,3.07555027
21,100,150,3592,2.975584698
22,100,150,3212,2.791618902
23,100,150,-2,2.143465225
24,100,150,2531,2.551427619
25,100,150,-1,2.482275386
26,100,150,3979,3.439118604
27,100,150,2816,2.524292835
28,100,150,3494,2.77290613
29,100,150,3309,3.131134761
30,100,150,3783,3.435037138
31,100,150,3612,2.910558851
32,100,150,-1,2.3207587000000003
33,100,150,3822,3.215373823
34,100,150,3496,2.7895577210000004
35,100,150,3690,2.8190781620000003
36,100,150,2346,2.6544465
37,100,150,-2,2.4082574869999998
38,100,150,-1,2.168174852
39,100,150,2983,2.432232796
40,100,150,3538,3.3742140810000003
41,100,150,3220,3.0828185830000003
42,100,150,2599,2.810428537
43,100,150,3004,2.516108739
44,100,150,-2,2.381043845
45,100,150,3173,3.090834731
46,100,150,3659,3.109877387
47,100,150,3699,3.276773636
48,100,150,3212,2.413697013
49,100,150,3790,3.251314279
50,100,150,4333,3.256822285
51,100,150,3299,2.732286988
52,100,150,3386,2.681655429
53,100,150,3604,2.941299317
54,100,150,-1,2.465901558
55,100,150,3479,3.1247206710000004
56,100,150,-1,2.319007761
57,100,150,3783,3.2476420010000004
58,100,150,-1,2.420079232
59,100,150,3624,3.0707145860000002
60,100,150,3026,2.485779352
61,100,150,3124,3.1991158680000003
62,100,150,-1,2.251137515
63,100,150,4086,3.230228148
64,100,150,3889,2.961662818
65,100,150,3195,2.896474516
66,100,150,3751,3.053399877
67,100,150,3329,2.682290051
68,100,150,3499,2.6919845980000003
69,100,150,3111,2.647521008
70,100,150,3881,3.301383041
71,100,150,-1,2.310155383
72,100,150,3755,3.35365468
73,100,150,-1,2.415584897
74,100,150,3533,2.667376717
75,100,150,3125,2.561004469
76,100,150,3247,2.7761567169999997
77,100,150,3218,2.632712741
78,100,150,3509,3.15473369
79,100,150,-1,2.419651923
80,100,150,3132,2.8429505010000002
81,100,150,2996,2.6055502880000003
82,100,150,3016,2.765363694
83,100,150,3339,2.717509268
84,100,150,-1,2.4668328980000003
85,100,150,2832,2.338974806
86,100,150,2928,2.6675233350000003
87,100,150,4051,3.2045839560000005
88,100,150,3705,3.0295889139999996
89,100,150,-1,2.490137958
90,100,150,3540,3.0417085389999996
91,100,150,3383,3.0188287660000004
92,100,150,3308,3.412824793
93,100,150,3638,3.366375128
94,100,150,3603,3.016266733
95,100,150,-1,2.391929905
96,100,150,3220,3.0520014160000004
97,100,150,2990,2.4276651240000002
98,100,150,-1,2.444061027
99,100,150,3105,2.676058355
