,variables,clauses,fitness,duration
0,100,150,4284,4.996099182
1,100,150,3660,5.087431876
2,100,150,-1,4.283629144
3,100,150,4465,5.107539224
4,100,150,2390,4.302661291000001
5,100,150,2800,4.777106657
6,100,150,2689,4.383275858
7,100,150,-1,4.137336657
8,100,150,3091,4.3264692
9,100,150,-1,4.171903303000001
10,100,150,3869,4.88952473
11,100,150,4101,4.64932436
12,100,150,3515,4.729612225
13,100,150,3765,4.552070965
14,100,150,-1,4.529458644
15,100,150,3486,4.7396324960000005
16,100,150,3691,4.910445636
17,100,150,3669,4.528572308999999
18,100,150,-1,4.2805161830000005
19,100,150,4085,4.865179813999999
20,100,150,3512,4.5967091710000005
21,100,150,-1,4.07441685
22,100,150,3326,4.396502488
23,100,150,3798,4.872127132
24,100,150,-1,4.149569874
25,100,150,-1,4.354352308
26,100,150,3661,4.5961105280000005
27,100,150,3644,4.678127225
28,100,150,3445,4.510619469
29,100,150,3466,4.573122443
30,100,150,3165,4.916717609
31,100,150,-1,4.045619611
32,100,150,3188,4.5528467280000005
33,100,150,3652,4.473830373
34,100,150,3639,4.569823855
35,100,150,3394,4.389100023
36,100,150,3647,5.337771308
37,100,150,-1,4.321467441
38,100,150,2798,4.563483044
39,100,150,3177,4.86443807
40,100,150,2468,4.474716948
41,100,150,3304,4.637398882
42,100,150,3459,5.238292027
43,100,150,-1,4.133596494
44,100,150,3678,4.873737062
45,100,150,-1,4.248877468
46,100,150,-1,4.1804660060000005
47,100,150,3665,5.322550879
48,100,150,2684,4.975355771
49,100,150,3054,4.793945046
50,100,150,-1,4.240459891
51,100,150,-1,4.257782282
52,100,150,3704,4.403107793999999
53,100,150,-1,4.355112442
54,100,150,2680,4.846166577
55,100,150,-1,4.299367731
56,100,150,3102,4.182749871
57,100,150,3446,4.798841099999999
58,100,150,2719,4.299743645
59,100,150,4045,4.869578861
60,100,150,-1,4.319983014
61,100,150,3285,4.861020097
62,100,150,3504,4.621455999
63,100,150,3767,4.856473166000001
64,100,150,3595,4.991284964
65,100,150,3771,4.7393708430000006
66,100,150,3834,5.1296251239999995
67,100,150,3533,4.654215127
68,100,150,3554,4.977548788
69,100,150,4030,4.87378648
70,100,150,3754,4.866747925
71,100,150,4206,4.5627925110000005
72,100,150,3153,4.71671807
73,100,150,3431,4.703485908
74,100,150,-1,4.350472008000001
75,100,150,3775,4.783491089
76,100,150,2483,4.219483025
77,100,150,3810,4.898125143
78,100,150,3322,4.675785363999999
79,100,150,3446,4.660904432
80,100,150,3418,4.643175721
81,100,150,-1,4.364820442
82,100,150,3595,4.578232773
83,100,150,3432,4.3033765189999995
84,100,150,3026,4.594938779
85,100,150,-1,4.1924261110000005
86,100,150,3563,5.318609645
87,100,150,3947,4.949891643
88,100,150,4080,5.015365094
89,100,150,3234,4.505826669
90,100,150,-1,4.27518983
91,100,150,3176,5.035571696
92,100,150,3285,5.004217185
93,100,150,3992,4.877342643
94,100,150,3225,4.516941459
95,100,150,-1,4.221988344
96,100,150,3593,4.820515316
97,100,150,4473,5.045262537
98,100,150,3685,5.086852582
99,100,150,2795,4.254262917
