,variables,clauses,fitness,duration
0,100,150,3651,7.053297275
1,100,150,3744,6.821133992
2,100,150,3915,7.016074049
3,100,150,3977,7.23613547
4,100,150,3234,6.923207238
5,100,150,3227,6.931418725
6,100,150,2974,6.943528337999999
7,100,150,3825,6.792536909
8,100,150,2851,6.795992359
9,100,150,2840,6.712732917
10,100,150,-2,6.827334219
11,100,150,3816,7.095583144
12,100,150,3517,7.061758662999999
13,100,150,3756,6.5795625410000005
14,100,150,3598,7.3038734729999994
15,100,150,3048,6.90491412
16,100,150,3362,7.062459481
17,100,150,3588,6.89171856
18,100,150,3271,6.975794893
19,100,150,3377,6.82332952
20,100,150,3816,6.706230639
21,100,150,4139,6.769655464
22,100,150,3593,6.7745599610000005
23,100,150,3375,6.937990478
24,100,150,2515,7.04479634
25,100,150,2846,7.00396725
26,100,150,-1,6.985558991
27,100,150,3730,7.031737871
28,100,150,-1,6.883656775
29,100,150,3696,7.093265886
30,100,150,3479,7.835417284
31,100,150,3734,7.026940582999999
32,100,150,3312,6.965118447
33,100,150,3426,6.668764976
34,100,150,3676,6.881673045
35,100,150,2900,6.993145599
36,100,150,-2,7.121837772
37,100,150,-1,7.241962412999999
38,100,150,2850,6.849272387999999
39,100,150,3687,7.039930846
40,100,150,2926,7.320722816
41,100,150,3392,7.013444633
42,100,150,3107,7.672331484
43,100,150,3210,6.812243887999999
44,100,150,3728,8.021519011
45,100,150,3185,7.67854756
46,100,150,3992,7.545525809
47,100,150,3335,6.866750043
48,100,150,3697,7.159125986
49,100,150,3592,6.936443306
50,100,150,3747,7.06331223
51,100,150,2795,6.747053831000001
52,100,150,-1,6.740448677000001
53,100,150,3483,7.145611035
54,100,150,3250,7.455915572
55,100,150,4056,7.093046717999999
56,100,150,-1,6.559760681
57,100,150,2988,6.85002541
58,100,150,3374,6.9920032260000005
59,100,150,2540,7.038814247
60,100,150,3224,6.814324178
61,100,150,3109,6.981494001000001
62,100,150,3987,6.780628705
63,100,150,4085,7.222082111000001
64,100,150,3648,7.1076500110000005
65,100,150,-2,6.849650577
66,100,150,3636,7.0931536710000005
67,100,150,3694,7.053015482999999
68,100,150,4134,7.105291299
69,100,150,3964,7.044372448
70,100,150,3000,6.807343349
71,100,150,4445,7.009674062999999
72,100,150,-1,7.037768334
73,100,150,3575,7.115703896
74,100,150,2803,6.89924949
75,100,150,3907,7.1749696
76,100,150,3341,6.823455013999999
77,100,150,3698,6.703936937999999
78,100,150,3798,6.9145178640000005
79,100,150,-1,7.068094482
80,100,150,3525,7.066874138999999
81,100,150,3375,6.8701768560000005
82,100,150,-1,6.663518852
83,100,150,3520,6.561587462
84,100,150,4048,7.082543961
85,100,150,-1,6.900865887
86,100,150,3581,7.9027321210000006
87,100,150,3818,7.370944175
88,100,150,3978,7.00168897
89,100,150,-1,6.7606850000000005
90,100,150,2995,6.868725083999999
91,100,150,3213,7.1580462
92,100,150,3214,7.187996353
93,100,150,3522,6.999892061000001
94,100,150,3332,6.395463025
95,100,150,3643,7.027419789
96,100,150,2962,6.710002997
97,100,150,4222,7.165354292999999
98,100,150,3199,7.077592649
99,100,150,3446,6.954445034
