,variables,clauses,fitness,duration
0,100,150,3476,100.298560706
1,100,150,3407,98.072759531
2,100,150,-1,97.122607589
3,100,150,4015,103.571792211
4,100,150,2743,96.99332862600001
5,100,150,2139,96.191758118
6,100,150,3382,100.361800189
7,100,150,3177,96.49048114
8,100,150,3645,99.25041430600001
9,100,150,3454,97.704608132
10,100,150,3545,100.01706000200001
11,100,150,3103,99.154363526
12,100,150,3892,100.985523703
13,100,150,3147,94.216908692
14,100,150,3065,103.03016065
15,100,150,3326,97.89581742700001
16,100,150,2860,101.857282111
17,100,150,4007,99.61002689600001
18,100,150,2463,99.01753616799999
19,100,150,3213,98.86181744
20,100,150,3909,96.5069815
21,100,150,2594,94.420388962
22,100,150,3481,98.130492235
23,100,150,3302,98.87421003799999
24,100,150,2819,97.15049833
25,100,150,-1,96.706118658
26,100,150,3550,101.947887758
27,100,150,3726,99.410352969
28,100,150,4164,99.849155057
29,100,150,3442,101.926022105
30,100,150,3484,102.650764513
31,100,150,-1,92.558057172
32,100,150,3773,100.427080137
33,100,150,3498,93.55777966
34,100,150,-1,93.788121155
35,100,150,3448,98.485443749
36,100,150,3374,102.906014056
37,100,150,3883,101.982177827
38,100,150,3189,96.994870596
39,100,150,2813,97.920087125
40,100,150,3655,103.24574476299999
41,100,150,3000,96.492720764
42,100,150,3460,107.259557946
43,100,150,3816,98.304667216
44,100,150,-1,98.267090751
45,100,150,2885,95.797508043
46,100,150,-1,96.237608855
47,100,150,3098,96.000160277
48,100,150,3346,99.24702319299999
49,100,150,3855,99.209203963
50,100,150,3004,98.45502402700001
51,100,150,3465,99.317500776
52,100,150,2792,96.377370091
53,100,150,3637,102.42123121200001
54,100,150,-1,98.70828697799999
55,100,150,3745,100.409010187
56,100,150,-2,89.810477529
57,100,150,-1,95.526443592
58,100,150,-2,96.299821501
59,100,150,3285,100.76298399299999
60,100,150,2349,96.38236523200001
61,100,150,3495,100.600587132
62,100,150,3697,96.979394676
63,100,150,3688,100.200046985
64,100,150,4152,102.67584540799999
65,100,150,2866,96.61388877600001
66,100,150,4016,105.128975365
67,100,150,-1,97.168506885
68,100,150,3727,100.708263788
69,100,150,2887,97.010828277
70,100,150,3696,98.52736809
71,100,150,4595,101.222815164
72,100,150,2555,99.12477905899999
73,100,150,3783,102.5031576
74,100,150,3339,99.56977068
75,100,150,4100,96.87476836799999
76,100,150,3542,97.38566421
77,100,150,2855,94.652458737
78,100,150,3631,98.25807455200001
79,100,150,3753,101.61469162899999
80,100,150,3764,100.677022964
81,100,150,3627,98.51202229
82,100,150,3015,93.07675325700001
83,100,150,-1,90.603413159
84,100,150,-1,98.168200128
85,100,150,3650,100.076674359
86,100,150,2750,99.792766815
87,100,150,-1,97.816446426
88,100,150,3089,99.343741791
89,100,150,-1,94.867020776
90,100,150,-1,94.56661093700001
91,100,150,2726,102.43615471
92,100,150,3070,102.071315076
93,100,150,-2,97.061885746
94,100,150,-1,88.334700856
95,100,150,-2,96.37187328200001
96,100,150,-1,92.868975165
97,100,150,3865,104.379411744
98,100,150,-1,98.87142099399999
99,100,150,2522,96.510884311
