,variables,clauses,fitness,duration
0,100,150,4127,77.909455245
1,100,150,3323,75.44597279199999
2,100,150,3984,78.530591358
3,100,150,-1,77.560298282
4,100,150,2830,76.108937405
5,100,150,3206,77.546424274
6,100,150,3685,79.1901084
7,100,150,4057,76.406174328
8,100,150,3586,77.805690872
9,100,150,3189,75.57910437
10,100,150,-1,74.449098795
11,100,150,3751,76.969835793
12,100,150,3823,78.583394023
13,100,150,3881,74.013052627
14,100,150,3753,81.402125987
15,100,150,3858,77.47939608
16,100,150,3460,78.93841408600001
17,100,150,4063,77.88717167600001
18,100,150,3743,79.39291669
19,100,150,3820,78.439895679
20,100,150,3523,74.76441972100001
21,100,150,4046,74.496639715
22,100,150,3333,74.113165227
23,100,150,3341,77.418902707
24,100,150,2138,73.51694473399999
25,100,150,3241,77.177336994
26,100,150,4258,82.075036053
27,100,150,3696,78.494011969
28,100,150,3595,78.036467274
29,100,150,3661,79.325513179
30,100,150,-1,77.242475523
31,100,150,3606,74.4351257
32,100,150,3121,76.206725863
33,100,150,-1,71.046781438
34,100,150,3906,75.573781875
35,100,150,3480,75.347916091
36,100,150,-1,78.032704025
37,100,150,3408,78.93886410399999
38,100,150,2389,73.256346053
39,100,150,-1,75.85551064399999
40,100,150,3376,81.221924397
41,100,150,3135,75.305767135
42,100,150,3713,84.455334378
43,100,150,4110,78.48304686899999
44,100,150,4105,80.545303005
45,100,150,3542,78.74650022899999
46,100,150,3792,78.566209635
47,100,150,3534,77.144747763
48,100,150,2950,77.27346441899999
49,100,150,2413,74.454730259
50,100,150,3595,78.215175107
51,100,150,2522,74.650366494
52,100,150,3761,76.892299737
53,100,150,3152,78.05020842100001
54,100,150,3296,80.292761298
55,100,150,-1,75.66237716
56,100,150,3809,73.236468841
57,100,150,3463,78.161012989
58,100,150,-1,75.401426155
59,100,150,3692,79.76182019
60,100,150,-1,74.722400899
61,100,150,3681,79.311208767
62,100,150,2964,74.534920858
63,100,150,3857,80.83195665
64,100,150,4018,80.078694592
65,100,150,3442,77.762134066
66,100,150,-1,77.374700577
67,100,150,2614,76.034521135
68,100,150,3017,78.121255374
69,100,150,4138,80.39842612
70,100,150,3743,77.601418287
71,100,150,3471,75.68109395100001
72,100,150,3673,79.353674777
73,100,150,-1,76.943757051
74,100,150,3085,76.67992781
75,100,150,3185,72.981385433
76,100,150,3744,76.605903759
77,100,150,3466,75.122071998
78,100,150,3190,75.41884355
79,100,150,3845,80.246709288
80,100,150,3505,78.22027402
81,100,150,2565,74.828506028
82,100,150,3444,75.056821192
83,100,150,4013,73.69928326600001
84,100,150,-1,76.68429455100001
85,100,150,3117,76.180418052
86,100,150,3420,80.53597938
87,100,150,3835,80.219979338
88,100,150,3109,76.195984827
89,100,150,2399,74.67232213
90,100,150,3665,76.771407611
91,100,150,3487,80.210306363
92,100,150,3463,81.112218349
93,100,150,3959,80.066411438
94,100,150,3515,72.03951867399999
95,100,150,-1,75.41774122
96,100,150,2989,75.55877134800001
97,100,150,4559,82.065961809
98,100,150,-1,76.646490887
99,100,150,2968,76.009201378
