,variables,clauses,fitness,duration
0,100,150,4153,25.263372761
1,100,150,3611,24.507775978
2,100,150,3791,25.302375528000002
3,100,150,-1,25.442802865
4,100,150,2304,24.552773281
5,100,150,3356,25.071481381999998
6,100,150,3578,25.142670259000003
7,100,150,3432,23.959049757
8,100,150,3589,24.333609791999997
9,100,150,2736,23.970736899000002
10,100,150,3787,25.204210703
11,100,150,3956,25.402062814
12,100,150,-1,24.374301588
13,100,150,2468,23.636181626
14,100,150,3887,26.133293536999997
15,100,150,3658,25.095459505
16,100,150,4119,26.067460509
17,100,150,4007,24.551556399000003
18,100,150,3037,24.86517441
19,100,150,3869,24.854670226
20,100,150,-1,23.35538358
21,100,150,1946,23.456869053000002
22,100,150,2224,23.518086216
23,100,150,3696,25.312342123
24,100,150,3285,24.445851215
25,100,150,3013,24.581554483
26,100,150,3214,25.24670708
27,100,150,-1,24.19605686
28,100,150,3802,24.854038088000003
29,100,150,3428,25.294258996999996
30,100,150,4007,25.766171870999997
31,100,150,4083,24.074686704
32,100,150,3646,25.080248157
33,100,150,3078,23.405595144
34,100,150,2962,23.754663322
35,100,150,2855,24.284590185
36,100,150,3532,25.84595436
37,100,150,3638,25.158252559
38,100,150,-1,23.459573581999997
39,100,150,3542,25.328545596999998
40,100,150,3404,25.983058920999998
41,100,150,3036,24.257705786
42,100,150,3475,26.296381195
43,100,150,3551,24.455169279
44,100,150,2901,24.847056106999997
45,100,150,3344,24.604307365
46,100,150,3936,25.076781373000003
47,100,150,3903,24.720877033
48,100,150,2653,24.683518502
49,100,150,2767,24.299637865999998
50,100,150,3019,24.753936745
51,100,150,3098,24.214672275
52,100,150,4006,24.405105463
53,100,150,-1,24.743114293
54,100,150,2988,25.354233545
55,100,150,3840,24.977767866999997
56,100,150,-1,22.688415495999998
57,100,150,-2,24.192514359
58,100,150,3791,24.99282124
59,100,150,3789,24.934208228000003
60,100,150,3445,24.589100055
61,100,150,3815,24.917379656999998
62,100,150,3917,24.106774459
63,100,150,2354,24.889317705
64,100,150,3833,25.810737966999998
65,100,150,3596,24.898786666
66,100,150,3669,25.361124641
67,100,150,2815,24.571783084
68,100,150,3640,25.67518407
69,100,150,4258,25.247539996
70,100,150,3238,24.438259075
71,100,150,4467,24.998640236
72,100,150,3760,25.457874894
73,100,150,4331,25.477048123000003
74,100,150,-1,24.270623135
75,100,150,3674,23.95949884
76,100,150,3756,24.397797646999997
77,100,150,3287,23.865251854
78,100,150,3510,24.613965886
79,100,150,-1,24.890453571
80,100,150,3312,24.960904591
81,100,150,-1,23.982148171
82,100,150,3951,24.002101351
83,100,150,4161,23.631082516
84,100,150,3675,25.570293826999997
85,100,150,-1,24.102020658
86,100,150,2867,25.397853312
87,100,150,3707,25.402861383
88,100,150,4208,24.896561821
89,100,150,3716,24.516774120999997
90,100,150,3887,24.485929565
91,100,150,3079,25.803444486999997
92,100,150,2868,25.308873616
93,100,150,3862,25.167742723000003
94,100,150,-2,22.301618043
95,100,150,2860,24.326269438
96,100,150,2950,24.180209673
97,100,150,-1,25.149219227
98,100,150,3212,25.141003216999998
99,100,150,3738,24.830094228000004
