,variables,clauses,fitness,duration
0,100,150,4356,46.582694387
1,100,150,3086,44.009389008
2,100,150,3208,46.153218726000006
3,100,150,3939,47.548534958999994
4,100,150,-1,44.074705531000006
5,100,150,3661,46.321777358999995
6,100,150,-1,44.986842745
7,100,150,3775,44.67782785
8,100,150,4081,45.787892101000004
9,100,150,2690,43.862567082
10,100,150,3071,45.41577689100001
11,100,150,3766,46.232263141000004
12,100,150,-1,44.713414648000004
13,100,150,3906,44.454101412
14,100,150,-1,46.369783466
15,100,150,3747,45.725968824
16,100,150,3392,47.071550573
17,100,150,4064,45.534341024
18,100,150,3125,46.511707688
19,100,150,3654,45.775099303000005
20,100,150,3133,43.596074894
21,100,150,-1,42.704205222
22,100,150,3513,44.56902306
23,100,150,3722,46.01184921
24,100,150,3426,44.644752491999995
25,100,150,-1,44.953744119
26,100,150,3790,46.516110706999996
27,100,150,3375,46.003289185
28,100,150,-1,44.414324124
29,100,150,3621,47.158421923
30,100,150,3585,47.955675943
31,100,150,3906,44.608101998
32,100,150,-1,44.17538056
33,100,150,3836,43.913779717
34,100,150,3987,45.021274945
35,100,150,3972,44.604133999
36,100,150,3792,48.109826825
37,100,150,3508,46.676434932
38,100,150,2998,44.626893608
39,100,150,3488,46.343205261
40,100,150,3942,48.016178059
41,100,150,3377,45.611228446999995
42,100,150,3053,50.123832862
43,100,150,3604,47.822527235
44,100,150,3871,53.376006331999996
45,100,150,3497,49.881532428
46,100,150,4144,49.432228091999995
47,100,150,3837,48.38162634
48,100,150,3328,48.982481051
49,100,150,-2,44.795497987
50,100,150,4231,46.431175046999996
51,100,150,2895,44.334679171000005
52,100,150,3800,43.996790628999996
53,100,150,3510,46.827718988
54,100,150,-1,45.424707788
55,100,150,-1,44.497507837
56,100,150,3656,42.156426376999995
57,100,150,3454,44.796709481
58,100,150,3269,45.100630798000005
59,100,150,3462,45.199921784
60,100,150,3270,44.772741026000006
61,100,150,3268,45.64095240899999
62,100,150,2818,45.436827515
63,100,150,-1,48.554020756999996
64,100,150,3828,53.555746041000006
65,100,150,-1,51.519966026999995
66,100,150,3588,54.87466199399999
67,100,150,3136,53.234151337
68,100,150,3664,51.115583628
69,100,150,3882,49.048686166
70,100,150,2997,49.202843876
71,100,150,4023,51.529301052
72,100,150,3740,50.757712101
73,100,150,3690,50.764637207
74,100,150,4266,50.075892991
75,100,150,3157,47.102847316
76,100,150,2795,46.924303611000006
77,100,150,3894,47.803209783
78,100,150,3311,47.530100329
79,100,150,3433,61.660585239
80,100,150,3613,51.390425502
81,100,150,3248,50.517155613999996
82,100,150,4008,48.342809351999996
83,100,150,3615,46.94916841
84,100,150,3910,51.585359355
85,100,150,3739,49.888161127
86,100,150,3599,55.804966955
87,100,150,3753,51.780081237
88,100,150,3930,50.953541068999996
89,100,150,-1,51.777250931000005
90,100,150,3702,50.032053247
91,100,150,3238,54.002770398
92,100,150,3414,57.161677737
93,100,150,-1,53.693353521000006
94,100,150,3404,48.388694325
95,100,150,3268,48.74153749
96,100,150,-1,46.516814123
97,100,150,4209,55.415724635
98,100,150,3792,53.676087605
99,100,150,-1,54.528219737
