,variables,clauses,fitness,duration
0,100,150,3523,34.692087795999996
1,100,150,3100,34.043594641999995
2,100,150,3789,35.3417406
3,100,150,3802,37.443130484
4,100,150,2506,34.551823038
5,100,150,3265,34.307960625
6,100,150,3134,35.269126617
7,100,150,4092,34.70168861
8,100,150,3072,34.494460012
9,100,150,-1,33.552105518000005
10,100,150,3038,34.41001514
11,100,150,3394,34.566431448
12,100,150,3480,34.736289868
13,100,150,3071,32.988039474000004
14,100,150,-1,35.434420013
15,100,150,-1,33.78325745
16,100,150,-1,35.041290241
17,100,150,4335,35.142093288000005
18,100,150,3189,35.171920523000004
19,100,150,3377,34.292758096
20,100,150,-1,32.686646992
21,100,150,2821,32.704599344
22,100,150,3624,33.816370022
23,100,150,-2,34.216922516
24,100,150,3554,34.820890385
25,100,150,3795,35.354775757
26,100,150,-1,34.891191898
27,100,150,3638,34.850532146999996
28,100,150,4021,34.977949361
29,100,150,1941,34.776614851
30,100,150,3899,36.201488308
31,100,150,2936,32.894315561
32,100,150,-1,33.816912689
33,100,150,3266,33.137063023
34,100,150,3984,34.005478701
35,100,150,3913,34.883739068000004
36,100,150,3020,35.508799973
37,100,150,-1,34.634165022
38,100,150,-1,32.738341454
39,100,150,3812,35.44304922
40,100,150,3791,36.518525783
41,100,150,2463,33.537363416
42,100,150,3698,37.358914613
43,100,150,3098,33.868116647
44,100,150,-1,34.739381853000005
45,100,150,3505,34.684371375
46,100,150,2932,34.229538637
47,100,150,2954,33.462741979
48,100,150,-1,34.330300391
49,100,150,3016,34.045156520999996
50,100,150,-1,34.35503164
51,100,150,3274,34.012830009
52,100,150,3592,33.737216380999996
53,100,150,3826,35.303967909
54,100,150,3274,36.085477383000004
55,100,150,3629,34.742940141999995
56,100,150,-1,31.808808316999997
57,100,150,-1,33.562106103000005
58,100,150,4059,35.051807195
59,100,150,3972,35.285093754
60,100,150,3773,34.656819093
61,100,150,3093,35.182141965
62,100,150,3786,33.975658509
63,100,150,3476,35.853700718
64,100,150,-1,34.66837352
65,100,150,-1,33.616574474000004
66,100,150,3616,36.09055457
67,100,150,2594,34.559728065
68,100,150,3108,34.982818332
69,100,150,3656,35.036291186999996
70,100,150,-1,33.464324498
71,100,150,3712,33.93224419
72,100,150,-1,34.378746626
73,100,150,3082,34.976093456
74,100,150,3163,34.470906252
75,100,150,-2,32.667084996
76,100,150,-1,32.930635717
77,100,150,4022,33.939245493
78,100,150,-1,33.677209343
79,100,150,-1,34.739075127
80,100,150,-2,34.022220795
81,100,150,-1,33.602531005
82,100,150,3644,33.404167965999996
83,100,150,3814,33.286100749
84,100,150,-1,34.828621952
85,100,150,4043,34.429613954000004
86,100,150,3709,36.161961786999996
87,100,150,3105,34.930081017
88,100,150,3202,34.061541244000004
89,100,150,3435,34.441467466
90,100,150,-1,33.361997575
91,100,150,3055,36.120870908
92,100,150,-1,35.000521950999996
93,100,150,3158,34.427219652
94,100,150,4069,32.044364904
95,100,150,3778,34.581709779
96,100,150,-1,32.915583883000004
97,100,150,3881,36.071436024
98,100,150,-1,34.557966402
99,100,150,2759,34.058860783
