,variables,clauses,fitness,duration
0,100,150,3990,90.373063361
1,100,150,3545,87.698555499
2,100,150,2453,86.445436287
3,100,150,3718,93.31760891200001
4,100,150,2593,85.883384472
5,100,150,3535,90.264323946
6,100,150,-1,86.282961573
7,100,150,3357,85.18433965199999
8,100,150,-1,84.610225758
9,100,150,3425,86.11214907700001
10,100,150,3540,90.125663376
11,100,150,3843,89.69380456200001
12,100,150,3648,90.319598655
13,100,150,3934,85.2535737
14,100,150,3827,93.197297494
15,100,150,3669,88.83003634399999
16,100,150,3621,92.338794894
17,100,150,4498,89.402272969
18,100,150,3501,88.18286287299999
19,100,150,-1,85.646473262
20,100,150,-1,82.556983967
21,100,150,3255,85.17357227699999
22,100,150,2928,85.19913838
23,100,150,3803,88.663926753
24,100,150,3224,88.51193556700001
25,100,150,2890,87.56844247299999
26,100,150,3921,90.675169327
27,100,150,-1,85.40702481699999
28,100,150,3655,89.64376175299999
29,100,150,3694,92.27311663100001
30,100,150,-1,88.607755899
31,100,150,1930,82.75215971
32,100,150,3471,88.654971429
33,100,150,-2,81.38386169399999
34,100,150,3970,86.72627969700001
35,100,150,3905,89.04623193100001
36,100,150,3317,92.461376253
37,100,150,4192,91.214498068
38,100,150,-1,82.93798749300001
39,100,150,3200,87.81250002200001
40,100,150,-1,89.118900489
41,100,150,3041,87.29517991799999
42,100,150,3541,94.077128115
43,100,150,3676,88.22067962700001
44,100,150,3655,90.73668310299999
45,100,150,3261,88.529573785
46,100,150,3745,90.834729454
47,100,150,3869,88.109294194
48,100,150,3290,88.90449494399999
49,100,150,4031,90.654099761
50,100,150,3323,89.973563405
51,100,150,3488,88.69976891799999
52,100,150,3573,86.54461371200001
53,100,150,-1,87.93528516299999
54,100,150,3399,91.671954754
55,100,150,-1,86.42965552700001
56,100,150,3611,82.446188647
57,100,150,3215,86.217317416
58,100,150,3650,89.380530616
59,100,150,3370,90.714807201
60,100,150,3183,87.01139007299999
61,100,150,3587,89.615651735
62,100,150,3499,86.73189201299999
63,100,150,4336,91.67044387700001
64,100,150,-1,88.20816746
65,100,150,-1,85.22667247
66,100,150,3342,89.368990987
67,100,150,3624,89.52047077799999
68,100,150,3828,90.106035041
69,100,150,3904,91.411599216
70,100,150,3468,89.747093049
71,100,150,3794,89.326252847
72,100,150,3839,90.578423855
73,100,150,4145,91.831787479
74,100,150,3421,89.25324245
75,100,150,3063,84.58018949
76,100,150,2749,84.50255696400002
77,100,150,3514,86.978985327
78,100,150,-1,84.499922342
79,100,150,3757,91.94951707
80,100,150,3844,90.88656355
81,100,150,3647,89.859560664
82,100,150,-1,83.577907824
83,100,150,3924,85.1616933
84,100,150,3780,91.72580474799999
85,100,150,3941,89.593453549
86,100,150,-1,89.511112521
87,100,150,3622,90.99975702299999
88,100,150,-1,86.412949545
89,100,150,3496,88.87798046299999
90,100,150,3762,89.361233169
91,100,150,3213,91.907466751
92,100,150,2311,89.67443561399999
93,100,150,3250,88.406674826
94,100,150,3969,81.907290574
95,100,150,-1,86.121309919
96,100,150,3325,94.909683629
97,100,150,4120,99.332672486
98,100,150,-2,87.244168462
99,100,150,-1,85.934410178
