,variables,clauses,fitness,duration
0,100,150,3798,5.5141686839999995
1,100,150,3452,5.3677805880000005
2,100,150,3373,8.101383265
3,100,150,3122,6.727136605
4,100,150,2498,5.442460228
5,100,150,-1,5.440076651
6,100,150,3229,5.537789288
7,100,150,2732,5.295945061
8,100,150,2332,5.470415466
9,100,150,-1,5.3402472119999995
10,100,150,3400,5.447598267999999
11,100,150,3974,5.508804294
12,100,150,-1,5.4828459789999995
13,100,150,2885,5.225013108
14,100,150,3794,5.71789232
15,100,150,3642,5.45821636
16,100,150,3269,5.671125561
17,100,150,3045,5.395762632
18,100,150,3185,5.520054755
19,100,150,3801,5.42206334
20,100,150,-2,5.229741529
21,100,150,3563,5.264844912
22,100,150,3171,5.286257603
23,100,150,3785,5.532115714
24,100,150,3464,5.360476478
25,100,150,3675,5.526528646
26,100,150,2897,5.607204104
27,100,150,3240,5.45153977
28,100,150,3824,5.502555795
29,100,150,3369,5.602749641
30,100,150,3504,5.66005176
31,100,150,-1,5.238942425
32,100,150,2937,5.442987267
33,100,150,-2,5.157002333
34,100,150,3963,5.370567314
35,100,150,3841,5.354254005
36,100,150,3139,5.646304954
37,100,150,2600,5.549119956
38,100,150,-1,5.248320939
39,100,150,3553,5.525466558
40,100,150,3352,5.707402367
41,100,150,3470,5.279936205
42,100,150,3522,5.7598684030000005
43,100,150,3450,5.342464939
44,100,150,-1,5.529900122000001
45,100,150,3570,5.44299596
46,100,150,3757,5.548095667
47,100,150,3384,5.376523646
48,100,150,3763,5.570826881
49,100,150,3157,5.380820288
50,100,150,3764,5.5079368660000005
51,100,150,3215,5.420436857
52,100,150,3652,5.311133915
53,100,150,3566,5.583600529
54,100,150,2954,5.569717531
55,100,150,3761,5.464513316000001
56,100,150,3958,5.158701053
57,100,150,-2,5.387376934
58,100,150,3250,5.468549677
59,100,150,3798,5.527841673999999
60,100,150,2318,5.36150252
61,100,150,3476,5.466912246000001
62,100,150,2475,5.254404467
63,100,150,-1,5.633995567
64,100,150,3934,5.5942832540000005
65,100,150,-1,5.394361028
66,100,150,3438,5.592154917
67,100,150,-1,5.515384442
68,100,150,3946,5.565379968999999
69,100,150,3781,5.498636301
70,100,150,3655,5.377675442
71,100,150,4281,5.410594672
72,100,150,3562,5.5348655120000005
73,100,150,3480,5.553090475
74,100,150,3384,5.487160276
75,100,150,-1,5.261618011
76,100,150,2942,5.366404667
77,100,150,2900,5.281340773999999
78,100,150,3422,5.4095087479999995
79,100,150,-1,5.5599984760000005
80,100,150,3581,5.505924547
81,100,150,2964,5.43565544
82,100,150,2967,5.236208918
83,100,150,3377,5.137327495
84,100,150,3907,5.673345234
85,100,150,3503,5.44286453
86,100,150,2752,5.744906141
87,100,150,3686,5.628821549
88,100,150,4160,5.505694234
89,100,150,-1,5.455617172999999
90,100,150,3329,5.412659267
91,100,150,3088,5.645514887999999
92,100,150,3050,5.710941075
93,100,150,3834,5.550885797
94,100,150,3488,5.07504807
95,100,150,3166,5.498647267999999
96,100,150,3128,5.319629538
97,100,150,4176,5.707539936
98,100,150,3277,5.6593547310000005
99,100,150,-1,5.510323925
