,variables,clauses,fitness,duration
0,100,150,3857,4.334866054
1,100,150,3329,4.172964264
2,100,150,3734,4.308945925
3,100,150,-2,4.390588738
4,100,150,2961,4.302967968
5,100,150,3263,4.366075416
6,100,150,3399,4.255101317
7,100,150,3514,4.18784073
8,100,150,3639,4.2496467739999995
9,100,150,-1,4.130599187
10,100,150,3275,4.3103028089999995
11,100,150,3399,4.421831421
12,100,150,3076,4.309978228
13,100,150,3717,4.0875029860000005
14,100,150,3397,4.441185548
15,100,150,3135,4.332740568
16,100,150,4250,4.407686591
17,100,150,3974,4.236578218
18,100,150,3967,4.267572593
19,100,150,3341,4.208981103999999
20,100,150,2616,4.0412218730000005
21,100,150,4098,4.053932413
22,100,150,2761,4.070820381
23,100,150,3349,4.254450149
24,100,150,3705,4.165977999
25,100,150,-1,4.227535942
26,100,150,-1,4.489745069
27,100,150,3799,4.441439708
28,100,150,3088,4.369637841
29,100,150,3809,4.581078982
30,100,150,2760,4.42215145
31,100,150,3697,4.220056327
32,100,150,3243,4.276988793
33,100,150,3637,4.355517526
34,100,150,4094,4.316489614
35,100,150,-1,4.0978544260000005
36,100,150,3220,4.462949149
37,100,150,3818,4.415138496
38,100,150,2884,4.230138015
39,100,150,3447,4.293207904
40,100,150,-1,4.38737873
41,100,150,3128,4.152638186
42,100,150,2715,4.445448655
43,100,150,3714,4.174956879
44,100,150,3731,4.296873083
45,100,150,2806,4.215776013999999
46,100,150,3787,4.26647963
47,100,150,3654,4.255407321
48,100,150,-1,4.466535838
49,100,150,3268,4.28549994
50,100,150,3907,4.2575562069999995
51,100,150,3524,4.10727469
52,100,150,3845,4.068927055
53,100,150,3943,4.319515989
54,100,150,-1,4.293988445
55,100,150,4103,4.201727358
56,100,150,2761,3.93253316
57,100,150,3174,4.158693021
58,100,150,3366,4.227631402
59,100,150,3819,4.269516083
60,100,150,3930,4.179399834
61,100,150,2284,4.207783366
62,100,150,3690,4.049656559
63,100,150,3779,4.396106196
64,100,150,3906,4.295555018
65,100,150,-1,4.143645587
66,100,150,3297,4.289296089
67,100,150,-2,4.246580823
68,100,150,3874,4.284002412
69,100,150,3250,4.339997779
70,100,150,2647,4.448716191
71,100,150,4242,4.361468043
72,100,150,-1,4.471692032
73,100,150,3436,4.661124563
74,100,150,3451,5.229059697
75,100,150,3291,4.332399898999999
76,100,150,3586,4.102138051
77,100,150,3836,4.130925855
78,100,150,2972,4.371761412
79,100,150,3589,4.848077449
80,100,150,4195,4.294017032
81,100,150,3296,4.172829665
82,100,150,-1,4.021910658
83,100,150,3083,3.943745694
84,100,150,3898,4.743126419
85,100,150,3643,4.61888775
86,100,150,3691,4.9198444310000005
87,100,150,3690,4.364672228
88,100,150,3624,5.233394204
89,100,150,3347,4.487684627
90,100,150,2966,4.261658159
91,100,150,3455,4.2914032
92,100,150,-1,4.382874522
93,100,150,3483,4.2070890510000005
94,100,150,3626,4.15884466
95,100,150,-1,4.590659007
96,100,150,3054,4.152949543
97,100,150,3447,5.113594643
98,100,150,3824,4.678498868
99,100,150,3646,4.640458328999999
