,variables,clauses,fitness,duration
0,100,150,-1,3.668080592
1,100,150,3645,3.586037852
2,100,150,3141,3.6803635210000003
3,100,150,3840,3.7875293610000003
4,100,150,2810,3.71105662
5,100,150,2993,3.635365717
6,100,150,3194,3.687250398
7,100,150,3057,3.561401291
8,100,150,3186,3.61786454
9,100,150,-1,3.56137821
10,100,150,-2,3.628091575
11,100,150,3994,3.6900392089999996
12,100,150,2928,3.653462928
13,100,150,3473,3.506314918
14,100,150,4030,3.781469037
15,100,150,-1,3.68009871
16,100,150,-1,3.770733145
17,100,150,3276,3.60208948
18,100,150,3581,3.685630544
19,100,150,-1,3.6320432769999997
20,100,150,2654,3.4889205989999996
21,100,150,-1,3.481820358
22,100,150,3132,3.5669660089999997
23,100,150,3422,3.687652242
24,100,150,-2,3.55975545
25,100,150,3668,3.7026418660000004
26,100,150,3255,3.73776207
27,100,150,3631,3.652293607
28,100,150,2726,3.630762048
29,100,150,3923,3.7458146739999996
30,100,150,3729,3.770450991
31,100,150,3257,3.5164893060000004
32,100,150,2417,3.658706507
33,100,150,3524,3.5553675000000005
34,100,150,3807,3.595015767
35,100,150,4227,3.5944403680000003
36,100,150,3505,3.785279538
37,100,150,3845,3.723120545
38,100,150,3306,3.529225489
39,100,150,2894,3.6509291630000003
40,100,150,2860,3.7921115289999996
41,100,150,2403,3.521348471
42,100,150,2794,3.820432135
43,100,150,2718,3.559315399
44,100,150,3516,3.732095963
45,100,150,3782,3.6830777410000004
46,100,150,4140,3.725020186
47,100,150,3965,3.597110121
48,100,150,-1,3.67485285
49,100,150,2999,3.64649736
50,100,150,3259,3.7766579310000004
51,100,150,-1,3.75968565
52,100,150,-1,3.758251422
53,100,150,3302,3.9361993139999996
54,100,150,3508,3.7902297110000003
55,100,150,4072,5.134038243
56,100,150,-1,4.537569164
57,100,150,3222,4.7435706280000005
58,100,150,3064,3.910313073
59,100,150,2850,4.885246026
60,100,150,3601,3.8683408189999997
61,100,150,3330,3.8514088460000004
62,100,150,-1,3.888840207
63,100,150,4376,3.954550666
64,100,150,3955,3.789696922
65,100,150,3201,3.744303478
66,100,150,-1,3.769569007
67,100,150,-1,3.677978402
68,100,150,2779,3.730601904
69,100,150,-1,3.668664899
70,100,150,3483,3.62325043
71,100,150,4010,3.66131225
72,100,150,3201,3.8367027730000003
73,100,150,3405,3.7602481269999997
74,100,150,3905,3.803854898
75,100,150,3954,3.9813164469999998
76,100,150,3523,3.725549973
77,100,150,3536,3.523121829
78,100,150,-1,3.5864057330000003
79,100,150,3820,3.741100722
80,100,150,3520,3.905675607
81,100,150,3052,3.8644643339999996
82,100,150,2768,3.662138713
83,100,150,3800,3.67503826
84,100,150,3632,3.85718967
85,100,150,4175,3.7553708460000004
86,100,150,3540,4.0288716430000004
87,100,150,4051,3.750813563
88,100,150,3787,3.645177195
89,100,150,2654,3.616428893
90,100,150,3547,3.7430559160000003
91,100,150,3416,4.141199009
92,100,150,3537,3.822320986
93,100,150,3542,3.6884243810000004
94,100,150,3230,3.400165106
95,100,150,3921,3.7672897310000004
96,100,150,-1,3.585617765
97,100,150,4441,4.073825353
98,100,150,3294,4.132414255
99,100,150,3772,4.218863282
