,variables,clauses,fitness,duration
0,100,150,3734,4.749793999
1,100,150,-1,4.413867369
2,100,150,3597,4.550525565
3,100,150,-1,4.658002328999999
4,100,150,3095,4.482685892
5,100,150,2899,4.739656532
6,100,150,3611,4.656569792
7,100,150,2780,4.512876106
8,100,150,3832,4.570966576
9,100,150,2927,4.425047802
10,100,150,3539,4.676695683999999
11,100,150,-1,4.575433971
12,100,150,3806,4.467313425
13,100,150,3445,4.2674197860000005
14,100,150,3813,4.604239774
15,100,150,3724,4.436154853
16,100,150,3832,4.546700152
17,100,150,-1,4.4113335
18,100,150,3471,4.465712921000001
19,100,150,3769,4.412106419
20,100,150,3944,4.259904444
21,100,150,3938,4.259208108
22,100,150,2921,4.273939164
23,100,150,-1,4.474034532
24,100,150,3343,4.368679998999999
25,100,150,3856,4.475317616
26,100,150,3866,4.595866051000001
27,100,150,3236,4.447417092
28,100,150,3369,4.454903832
29,100,150,-1,4.534235587
30,100,150,3914,4.836609918
31,100,150,3679,4.416921257
32,100,150,3956,4.463173837
33,100,150,3434,4.316044434
34,100,150,4289,4.344131942
35,100,150,3714,4.558226457
36,100,150,-1,4.7564327319999995
37,100,150,3135,4.651623731
38,100,150,3175,4.432108044
39,100,150,3393,4.543868017
40,100,150,3711,4.923826035
41,100,150,3534,4.400035995
42,100,150,3407,4.836458803999999
43,100,150,3525,4.598030941
44,100,150,3731,4.7341718980000005
45,100,150,3349,4.422052547
46,100,150,3875,4.538349645
47,100,150,2991,4.4058128089999995
48,100,150,2736,4.574774483000001
49,100,150,2845,4.587525887
50,100,150,3444,4.646068859
51,100,150,3081,4.397276194
52,100,150,3950,4.346663029
53,100,150,-2,4.650980982
54,100,150,3079,4.566481604
55,100,150,3931,4.5903604940000005
56,100,150,3779,4.218755065
57,100,150,3586,4.538740819
58,100,150,3736,4.501648535
59,100,150,3186,4.657056058999999
60,100,150,3406,4.4947393689999995
61,100,150,3439,4.450758982
62,100,150,3371,4.86308605
63,100,150,3965,5.781840933
64,100,150,3524,4.896408538999999
65,100,150,-1,4.70389651
66,100,150,3897,5.266248804
67,100,150,3905,4.821346921
68,100,150,3808,4.656623427
69,100,150,4238,4.625435884
70,100,150,3045,4.540646784
71,100,150,4627,4.564696297
72,100,150,4289,4.5773346980000005
73,100,150,3891,4.679399486
74,100,150,3232,4.5278855469999995
75,100,150,-1,4.382183483
76,100,150,3581,4.447175177
77,100,150,3753,4.4490385230000005
78,100,150,3750,4.594199504
79,100,150,3964,4.656912666
80,100,150,-1,4.559201731
81,100,150,3194,4.482807222
82,100,150,3597,4.444954981
83,100,150,-1,4.302125949
84,100,150,-1,4.561797642
85,100,150,4106,4.4460134369999995
86,100,150,3171,4.7165150339999995
87,100,150,-1,4.622418395
88,100,150,4183,4.600367666
89,100,150,3696,4.528697418999999
90,100,150,-1,4.5263230210000005
91,100,150,3369,4.756013333
92,100,150,-1,4.576088661
93,100,150,3110,4.520417946
94,100,150,3608,4.361413608
95,100,150,3963,4.732303353
96,100,150,2798,4.494944185
97,100,150,3580,4.718785603
98,100,150,3722,4.599542246
99,100,150,3776,4.568398597
